Measurement Year,Facility Name,Current Facility Name,Facility ID,Facility OPCERT,Facility Medicare Number,Measure Short Name,Measure Full Name,Measure ID Number,First Quintile,Second Quintile,Third Quintile,Fourth Quintile,Fifth Quintile,Numeric Value,Character Value,Quintile,Points,Comments,City,County,Region,Location
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,10,18,26.67,37.33,151,1,,NA,0,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,25.3,30.7,35.5,41.3,73.5,30.5,,2,4,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,8.2,,5,0,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,2.7,,NA,5,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,10.4,,4,0,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,0,,NA,5,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,16,,3,1,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,5,,,,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,2.5,,5,0,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,32,,5,0,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,5,35.6,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,7,,4,0,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,29,,5,0,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,2.5,,2,4,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Eleanor Nursing Care Center,The Eleanor Nursing Care Center,202,1356303,335323,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,50,,2,3,,Hyde Park,Dutchess,MARO,"(41.7954, -73.8653)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,2,,1,10,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,87,,2,4,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,3,,,,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3,,5,0,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,10,18,26.67,37.33,151,2,,NA,2,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,1.6,,NA,5,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,3,47.8,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,81,,2,3,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,25.3,30.7,35.5,41.3,73.5,51.4,,5,0,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,52,,2,3,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,5.8,,3,2,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,7.1,,2,3,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,6,,NA,0,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,14,,3,1,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,7.1,,3,1,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,63,,2,4,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Emerald Peek Rehabilitation and Nursing Center,The Emerald Peek Rehabilitation and Nursing Center,1042,5901308,335003,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,24,,NA,0,,Peekskill,Westchester,MARO,"(41.2966, -73.8913)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,18,,NA,0,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,0.7,,NA,5,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,70,,3,2,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,2.3,,2,4,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,87,,2,4,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,11.8,,4,0,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,25.3,30.7,35.5,41.3,73.5,34.1,,3,2,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,No,NA,0,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,,DNS,NA,0,Facility did not submit data or data not properly certified,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,10,18,26.67,37.33,151,4,,NA,7,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,3,47.8,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,5.2,,2,4,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,3,,,,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,20,,5,0,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3.2,,4,0,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,65,,4,0,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,2.5,,1,10,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Enclave at Rye Rehabilitation and Nursing Center,The Enclave at Rye Rehabilitation and Nursing Center,1094,5906304,335312,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,3.6,,NA,5,,Port Chester,Westchester,MARO,"(40.9936, -73.6774)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,7.4,,4,1,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,1.3,,NA,5,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,69,,3,1,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,2,,,,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,54,,3,1,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,4.6,,2,8,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3.5,,3,1,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,57,,3,1,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,10,18,26.67,37.33,151,3,,NA,4,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
2023,The Five Towns Premier Rehabilitation & Nursing Center,The Five Towns Premier Rehabilitation & Nursing Center,539,2950315,335718,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,0.2,,NA,5,,Woodmere,Nassau,MARO,"(40.6323, -73.7079)"
